co_area_compl_pedagogica_1,co_area_compl_pedagogica_2,co_area_compl_pedagogica_3,co_area_curso_1,co_area_curso_2,co_area_curso_3,co_curso_1,co_curso_2,co_curso_3,co_ies_1,co_ies_2,co_ies_3,co_municipio_end,co_uf_end,id_docente,in_disc_artes,in_disc_biologia,in_disc_educacao_fisica,in_disc_ensino_religioso,in_disc_est_sociais_sociologia,in_disc_estagio_supervisionado,in_disc_estudos_sociais,in_disc_filosofia,in_disc_fisica,in_disc_geografia,in_disc_historia,in_disc_informatica_computacao,in_disc_lingua_outra,in_disc_lingua_ingles,in_disc_libras,in_disc_lingua_espanhol,in_disc_lingua_frances,in_disc_lingua_indigena,in_disc_lingua_portuguesa,in_disc_outras,in_disc_port_segunda_lingua,in_disc_profissionalizante,in_disc_pedagogicas,in_disc_matematica,in_disc_quimica,in_disc_sociologia,in_doutorado,in_eja,in_especializacao,in_especial_exclusiva,in_mestrado,in_pos_nenhum,in_profissionalizante,in_regular,in_superdotacao,in_surdez,in_surdocegueira,nu_ano_conclusao_3,nu_ano_conclusao_2,nu_ano_conclusao_1,tp_ensino_medio,tp_etapa_ensino,tp_local_resid_diferenciada,tp_situacao_curso_3,tp_situacao_curso_2,tp_situacao_curso_1,tp_tipo_contratacao,tp_tipo_ies_1,tp_tipo_ies_2,tp_tipo_ies_3
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,117625875481,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1995,NA,11,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,117625875481,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1995,NA,27,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,117625875481,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1995,NA,8,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,117625875481,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1995,NA,9,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,118898237919,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,2004,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,118898237919,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,2004,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,118898237919,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,2004,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,118898237919,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,2004,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,118898237919,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,2004,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,118898237919,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,2004,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,118898237919,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,2004,NA,8,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,118898237919,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,2004,NA,9,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,121165141182,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,2000,NA,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,121165141182,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,2000,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,121165141182,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2000,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,121165141182,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2000,NA,10,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,121165141182,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2000,NA,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,121165141182,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2000,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,121165141182,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2000,NA,9,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,220L03,NA,NA,578,NA,NA,2927408,29,121165141182,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2000,NA,10,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,222L01,NA,NA,578,NA,NA,2927408,29,118898237919,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,2002,NA,10,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,222L01,NA,NA,578,NA,NA,2927408,29,118898237919,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,2002,NA,8,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,222L01,NA,NA,578,NA,NA,2927408,29,118898237919,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,2002,NA,9,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1972,NA,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1972,NA,25,NA,NA,NA,NA,NA,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1972,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1972,NA,26,NA,NA,NA,NA,NA,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1972,NA,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1972,NA,27,NA,NA,NA,NA,NA,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1972,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1972,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1972,NA,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1972,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1972,NA,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,1,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1972,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1973,NA,10,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1973,NA,11,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1973,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1973,NA,11,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1973,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1973,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1990,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,1,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1990,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1990,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1990,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1990,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1990,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1990,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1990,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1990,NA,10,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1990,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1990,NA,11,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1990,NA,8,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1990,NA,9,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1990,NA,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1979,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,1,0,NA,NA,NA,0,0,NA,NA,1979,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,1,0,NA,NA,NA,0,0,NA,NA,1979,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1979,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1979,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1979,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1979,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1979,NA,8,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,1,0,NA,0,0,1,0,NA,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1979,NA,9,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196300421,1,0,1,0,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1979,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1978,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1978,NA,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1978,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1978,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1978,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1978,NA,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,10,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,11,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,27,NA,NA,NA,NA,NA,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115196529500,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,1,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,2,NA,NA,225H01,NA,NA,578,NA,NA,2927408,29,115197232020,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1997,NA,26,NA,NA,NA,1,1,1,NA,NA
